Tract,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,Shape_Length,Shape_Area,sum_Shape_Area,sum_Area_SQUAREMETERS,Polygon_Count,percent_tree
6075015300.000000000000000,94115,2289,13.681084060000000,22.150781640000002,0.029372270000000,3.123833230000000,8.603662500000000,26.247666460000001,0.270913894000000,73.254511510000000,0.000000000000000,0.000000000000000,378.959665900000005,46.036509129999999,1434.256028999999899,76.387500000000003,258.789439599999980,15.036842760000001,52.531687640000001,55.185885319999997,0.000000000000000,0.000000000000000,7.500000000000000,39.448779680000001,1.155000000000000,87.293183319999997,10,82.969340610000003,0.000000000000000,0.000000000000000,38.586815940000001,4.711442562000000,39.079029249999998,54.750000000000000,62.674476570000003,3.310000000000000,13.138311520000000,7.820000000000000,12.375373880000000,9.000000000000000,38.129587450000002,1.500000000000000,11.273514680000000,8.199999999999999,6.482412060000000,3.300000000000000,21.108797500000001,18.399999999999999,55.956907479999998,27.993148909999999,2.903799394000000,17.196167419999998,8.693800000000000,78.899100000000004,12.407200000000000,12.013999999999999,57.929200000000002,11.620799999999999,0.000000000000000,13.018800000000001,0.961100000000000,4.456100000000000,San Francisco,San Francisco,2107.579505471666380,233777.826387080160202,30536.427730406951014,30536.427725256577105,259,13.062157432628174
6075015200.000000000000000,94115,4277,15.685408030000000,27.067574380000000,0.029372270000000,3.123833230000000,8.637295646000000,27.691350340000000,0.701512089000000,95.382700679999999,0.000000000000000,0.000000000000000,385.599009200000012,46.374093520000002,1964.438382999999931,86.487499999999997,258.789439599999980,15.036842760000001,43.504570680000000,42.205419030000002,0.000000000000000,0.000000000000000,3.750000000000000,25.087165859999999,1.790000000000000,91.859695570000000,10,82.969340610000003,0.000000000000000,0.000000000000000,39.686225100000001,4.845680202000000,42.003733670000003,38.350000000000001,38.559322029999997,4.110000000000000,29.150628690000001,6.070000000000000,3.776171486000000,6.300000000000000,27.195646669999999,8.300000000000001,54.581134120000002,21.000000000000000,36.281407039999998,4.700000000000000,40.603852160000002,14.199999999999999,34.245880860000000,31.205145790000000,3.236987869000000,21.709531009999999,7.365000000000000,71.171400000000006,21.463600000000000,9.235400000000000,57.657200000000003,4.348800000000000,0.000000000000000,24.503200000000000,0.000000000000000,4.255300000000000,San Francisco,San Francisco,2393.650989637578732,279268.539113475650083,29916.379911639021884,29916.379908198519843,331,10.712406060190887
6075015100.000000000000000,94109,2624,10.232191190000000,13.565305090000001,0.029372270000000,3.123833230000000,8.637295646000000,27.691350340000000,2.271580000000000,99.900435590000001,0.000000000000000,0.000000000000000,385.951329600000008,46.411602899999998,1918.741189000000077,85.737499999999997,258.789439599999980,15.036842760000001,34.843412510000000,30.384373029999999,0.900000000000000,11.832773420000001,0.000000000000000,0.000000000000000,2.555000000000000,94.837855719999993,10,82.969340610000003,0.000000000000000,0.000000000000000,38.333159469999998,4.680471157000000,38.419415059999999,40.799999999999997,42.759222330000000,1.270000000000000,0.423402617000000,7.730000000000000,11.839481559999999,2.200000000000000,6.947608200000000,5.800000000000000,42.116659900000002,11.600000000000000,13.731155780000000,1.800000000000000,4.893284748000000,17.399999999999999,51.356147020000002,21.074836650000002,2.186145549000000,9.026727181000000,3.010700000000000,70.083799999999997,26.905500000000000,5.640200000000000,49.885700000000000,2.591500000000000,0.000000000000000,37.271299999999997,0.000000000000000,4.611300000000000,San Francisco,San Francisco,1785.920414888097184,175841.093440042372094,8095.365479744261393,8095.365488146544521,120,4.603796148996805
6075013500.000000000000000,94115,2606,10.177837950000001,13.388804840000001,0.029372270000000,3.123833230000000,8.692251301000001,29.607965149999998,0.313490000000000,77.834474180000001,0.000000000000000,0.000000000000000,384.047007199999996,46.311577890000002,1961.967775999999958,86.424999999999997,258.789439599999980,15.036842760000001,54.975592329999998,58.739760550000000,0.000000000000000,0.000000000000000,1.500000000000000,10.642536939999999,1.075000000000000,86.128391789999995,10,82.969340610000003,0.000000000000000,0.000000000000000,38.405972439999999,4.689361606000000,38.618543870000003,54.750000000000000,62.674476570000003,2.330000000000000,3.477033616000000,7.820000000000000,12.375373880000000,4.000000000000000,16.211085799999999,4.500000000000000,34.646095549999998,13.000000000000000,17.185929649999999,1.900000000000000,5.570015617000000,7.200000000000000,4.740177440000000,20.923144420000000,2.170410134000000,8.837619768000000,8.480399999999999,74.021500000000003,17.498100000000001,5.986200000000000,62.893300000000004,2.379100000000000,0.921000000000000,22.486599999999999,0.000000000000000,5.333800000000000,San Francisco,San Francisco,1974.807420007953851,235201.219897399743786,25618.460823299636104,25618.460824243295065,245,10.892146237769799
6075013400.000000000000000,94115,3742,9.526200955000000,11.775088250000000,0.029372270000000,3.123833230000000,8.626480538999999,27.243310520000001,0.251591571000000,70.230242689999997,0.000000000000000,0.000000000000000,382.771326699999975,46.199049760000001,1382.777219000000059,74.900000000000006,258.789439599999980,15.036842760000001,53.760121460000001,56.874606180000001,0.000000000000000,0.000000000000000,3.750000000000000,25.087165859999999,0.780000000000000,80.873593650000004,10,82.969340610000003,0.000000000000000,0.000000000000000,37.062663770000000,4.525343885000000,34.474175480000000,54.750000000000000,62.674476570000003,3.740000000000000,20.887862460000001,7.820000000000000,12.375373880000000,2.300000000000000,7.403189066000000,0.000000000000000,0.000000000000000,4.800000000000000,1.369346734000000,1.900000000000000,5.570015617000000,13.100000000000000,28.694550060000001,20.293328970000001,2.105077801000000,8.156833081000000,8.177400000000000,77.445200000000000,14.377300000000000,7.375700000000000,67.209999999999994,0.881900000000000,0.000000000000000,16.862600000000000,0.000000000000000,7.669700000000000,San Francisco,San Francisco,2568.507122691741642,354243.467823929910082,49648.719809562629962,49648.719789066206431,500,14.015422809078634
6075013300.000000000000000,94118,4634,10.626911310000001,14.473020679999999,0.030640230000000,3.833229620000000,8.574579625000000,24.990665839999998,0.204589252000000,62.949595520000003,0.000000000000000,0.000000000000000,397.437001599999974,46.924231059999997,587.485380999999961,27.324999999999999,258.789439599999980,15.036842760000001,62.221164530000003,68.733459359999998,5.500000000000000,44.008958569999997,4.050000000000000,26.299186450000001,0.865000000000000,82.806088680000002,10,82.969340610000003,0.000000000000000,0.000000000000000,36.554990300000000,4.463357055000000,33.179838210000000,19.910000000000000,9.222333001000001,4.700000000000000,43.790094940000003,5.900000000000000,2.991026919000000,3.700000000000000,14.781068080000001,8.400000000000000,55.149546620000002,15.900000000000000,24.170854270000000,4.100000000000000,32.274856849999999,8.900000000000000,9.809885932000000,22.952530320000001,2.380923413000000,10.968229950000000,12.537800000000001,67.889499999999998,19.572700000000001,7.337100000000000,72.140699999999995,1.640100000000000,0.000000000000000,13.293100000000001,0.000000000000000,5.589100000000000,San Francisco,San Francisco,3375.859754727431664,584628.178637368604541,76046.989413334522396,76046.989409272093326,820,13.007752993795101
6075013200.000000000000000,94115,4292,8.891235561000000,10.451336360000001,0.029372270000000,3.123833230000000,8.626480538999999,27.243310520000001,0.401927455000000,85.003111390000001,0.000000000000000,0.000000000000000,397.631011999999998,46.936734180000002,631.458862299999964,30.737500000000001,258.789439599999980,15.036842760000001,55.831632630000001,59.747952110000000,4.100000000000000,37.793952969999999,3.000000000000000,22.115224970000000,0.905000000000000,83.507610850000006,10,82.969340610000003,0.000000000000000,0.000000000000000,37.411515639999998,4.567938629000000,35.532047290000001,29.570000000000000,24.339481559999999,4.170000000000000,30.587631510000001,5.380000000000000,1.757228315000000,0.000000000000000,0.000000000000000,0.900000000000000,5.643524158000000,5.200000000000000,1.746231156000000,5.200000000000000,46.993753249999997,15.000000000000000,38.783269959999998,18.764068080000001,1.946443743000000,6.580937973000000,9.319699999999999,71.388599999999997,19.291699999999999,7.805200000000000,68.569400000000002,2.679400000000000,0.000000000000000,18.476199999999999,0.000000000000000,2.469700000000000,San Francisco,San Francisco,3756.691674688428066,545974.070867226109840,82513.821215032032342,82513.821225226041861,775,15.113139181529437
6075013000.000000000000000,94123,4719,3.290950032000000,0.869894100000000,0.029372270000000,3.123833230000000,8.692251301000001,29.607965149999998,0.543367835000000,91.275668949999996,0.000000000000000,0.000000000000000,404.148335799999984,47.274318579999999,673.677298299999961,34.049999999999997,258.789439599999980,15.036842760000001,52.712550610000001,55.475740389999999,12.300000000000001,69.540873460000000,4.800000000000000,28.324755110000002,1.140000000000000,86.988749170000006,11,86.959260810000004,0.000000000000000,0.000000000000000,41.107939989999998,5.019271308000000,46.023646550000002,14.740000000000000,3.501994018000000,3.350000000000000,13.664357200000000,4.950000000000000,0.934695912000000,1.300000000000000,3.113135915000000,0.000000000000000,0.000000000000000,11.699999999999999,14.045226130000000,2.500000000000000,10.658511190000000,7.400000000000000,5.221799747000000,6.320708486000000,0.655662910000000,0.201714574000000,3.432900000000000,86.162300000000002,10.404700000000000,5.213000000000000,83.280400000000000,0.000000000000000,0.656900000000000,8.539899999999999,0.000000000000000,2.309800000000000,San Francisco,San Francisco,2973.063437572535804,368762.829986382392235,36268.310090725950431,36268.310089819882705,357,9.835131727120977
6075012800.000000000000000,94123,4556,7.270527653000000,7.236510338000000,0.029372270000000,3.123833230000000,8.698837143000000,29.831985070000002,0.421812733000000,86.210329810000005,0.000000000000000,0.000000000000000,405.911010700000020,47.386846710000000,909.865243999999961,52.325000000000003,258.789439599999980,15.036842760000001,61.545224760000004,67.914303720000007,29.000000000000000,88.279208659999995,5.350000000000000,31.695168519999999,0.600000000000000,74.731965590000001,11,86.959260810000004,0.000000000000000,0.000000000000000,43.930135350000000,5.363860800000000,53.827006849999997,14.010000000000000,2.853938185000000,3.290000000000000,12.766230430000000,5.670000000000000,2.417746760000000,5.100000000000000,21.665401159999998,4.800000000000000,36.459602109999999,11.000000000000000,12.449748740000000,1.900000000000000,5.570015617000000,12.199999999999999,24.461343469999999,13.066930340000001,1.355465387000000,2.521432173000000,11.479400000000000,76.580299999999994,11.940300000000001,11.654999999999999,78.468000000000004,0.043900000000000,0.000000000000000,8.186999999999999,0.000000000000000,1.646200000000000,San Francisco,San Francisco,3063.696025592608294,497789.293207557930145,49599.255334489069355,49599.255327617851435,571,9.963905613160099
6075012700.000000000000000,94123,4092,9.019085169000000,10.653050929999999,0.029372270000000,3.123833230000000,8.698837143000000,29.831985070000002,0.286115474000000,74.922215309999999,0.000000000000000,0.000000000000000,432.637654600000019,48.824706180000000,1092.975482000000056,63.575000000000003,330.755728799999986,31.734732109999999,60.751876070000002,66.817895399999998,12.800000000000001,70.548712210000005,7.150000000000000,37.788477499999999,0.285000000000000,47.412309729999997,11,86.959260810000004,0.000000000000000,0.000000000000000,42.749781290000001,5.219739804000000,50.939639079999999,15.190000000000000,4.012961117000000,4.340000000000000,34.462406979999997,6.170000000000000,4.100199402000000,0.700000000000000,0.961781827000000,1.200000000000000,8.485586682999999,7.600000000000000,5.351758794000000,3.800000000000000,28.201457569999999,17.699999999999999,52.610899869999997,16.657076390000000,1.727880221000000,4.904185577000000,3.250200000000000,78.592399999999998,18.157399999999999,7.209200000000000,77.394900000000007,0.879800000000000,0.000000000000000,9.384200000000000,0.000000000000000,5.132000000000000,San Francisco,San Francisco,4124.185301378965050,543421.283964037778787,41007.895476259829593,41007.895491799215961,433,7.546243899882474
6075012100.000000000000000,94102,3859,20.777517620000001,39.498235000000001,0.029372270000000,3.123833230000000,8.660772738000000,28.525202239999999,0.816610000000000,96.925948969999993,0.000000000000000,0.000000000000000,388.342335999999989,46.524131029999999,650.002573699999971,32.149999999999999,258.789439599999980,15.036842760000001,66.153316050000001,74.291115309999995,9.900000000000000,60.377006350000002,3.000000000000000,22.115224970000000,3.180000000000000,96.465916609999994,10,82.969340610000003,0.000000000000000,0.000000000000000,42.176588700000003,5.149753103000000,49.047915369999998,37.880000000000003,37.699401790000003,4.550000000000000,39.889658709999999,5.620000000000000,2.218344965000000,,,8.500000000000000,55.596156450000002,22.899999999999999,40.339195980000000,5.300000000000000,48.256116609999999,19.399999999999999,60.557667930000001,38.894876369999999,4.034662867000000,33.724155320000001,2.254500000000000,91.033900000000003,6.711600000000000,18.139399999999998,44.104700000000001,4.534900000000000,0.000000000000000,29.359900000000000,0.000000000000000,3.861100000000000,San Francisco,San Francisco,1593.272898276100477,123258.924968822306255,2985.219430700636167,2985.219431027747760,50,2.421909352026917
6075012000.000000000000000,94109,3973,30.072019950000001,58.787191120000003,0.029372270000000,3.123833230000000,8.660772738000000,28.525202239999999,2.179467857000000,99.863098940000000,0.000000000000000,0.000000000000000,386.245325700000024,46.424106029999997,1003.458182999999963,58.062500000000000,258.789439599999980,15.036842760000001,62.376588990000002,68.960302459999994,5.400000000000000,43.523702870000001,3.000000000000000,22.115224970000000,3.075000000000000,96.293845140000002,10,82.969340610000003,0.000000000000000,0.000000000000000,42.993131380000001,5.249452802000000,51.499688859999999,40.799999999999997,42.759222330000000,5.150000000000000,56.351039260000000,7.730000000000000,11.839481559999999,11.199999999999999,45.899772210000002,16.100000000000001,79.591284340000001,36.899999999999999,64.497487440000000,12.300000000000001,92.881311819999993,26.800000000000001,84.461343470000003,55.224743789999998,5.728600883000000,58.081190120000002,1.963300000000000,88.572900000000004,9.463900000000001,15.303300000000000,39.139200000000002,6.065900000000000,0.226500000000000,32.620199999999997,0.000000000000000,6.644900000000000,San Francisco,San Francisco,1595.306582905451023,122295.631312781071756,3611.427874477252317,3611.427876814545925,60,2.953030977515480
6075011800.000000000000000,94108,1570,24.102947340000000,46.961674230000000,0.029372270000000,3.123833230000000,8.726242016000000,30.877411330000001,0.708990926000000,95.581829499999998,0.000000000000000,0.000000000000000,418.724324500000023,48.012003000000000,533.939788199999953,23.562500000000000,258.789439599999980,15.036842760000001,73.565813509999998,83.087586639999998,0.900000000000000,11.832773420000001,2.800000000000000,17.466378880000001,3.150000000000000,96.399735269999994,10,82.969340610000003,0.000000000000000,0.000000000000000,38.851382420000000,4.743746076000000,39.825762290000000,27.600000000000001,21.136590229999999,3.850000000000000,23.056197070000000,7.040000000000000,7.801595214000000,36.100000000000001,86.357884080000005,54.100000000000001,99.702260120000005,44.600000000000001,75.515075379999999,5.700000000000000,53.891202499999999,28.399999999999999,87.693282640000007,48.981700889999999,5.080994419000000,48.777105400000003,4.522300000000000,73.120999999999995,22.356700000000000,1.528700000000000,12.292999999999999,0.573200000000000,0.000000000000000,83.439499999999995,0.000000000000000,2.165600000000000,San Francisco,San Francisco,962.577261310254244,56576.314362830460595,1217.457894540404823,1217.457894056912437,14,2.151886187299537
